date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:00:23	26364/26364	---MCZ	200	added ('OK')	text/html	date:Tue,%2006%20Mar%202018%2007:59:32%20GMT	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/login.html	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/login.html	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:23	28932/28932	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dd-7104%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/t3.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/t3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:24	20392/20392	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dc-4fa8%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/t1.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/t1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:24	38682/38682	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dd-971a%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/t2.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/t2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:24	4418/4418	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dd-1142%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/c3.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/c3.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:24	17188/17188	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dd-4324%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/t4.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/t4.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:25	4516/4516	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dc-11a4%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/c2.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/c2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:25	5314/5314	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dd-14c2%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/c4.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/c4.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:25	5880/5880	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dc-16f8%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/c1.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/c1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:25	4674/4674	---MC-	200	added ('OK')	image/png	etag:W/%225a9e4a64-1242%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/f1.png	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/f1.png	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:25	5946/5946	---MC-	200	added ('OK')	image/png	etag:W/%225a9e4a64-173a%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/f2.png	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/f2.png	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:26	5166/5166	---MC-	200	added ('OK')	image/png	etag:W/%225a9e4a64-142e%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/f4.png	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/f4.png	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:26	5799/5799	---MC-	200	added ('OK')	image/png	etag:W/%225a9e4a64-16a7%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/f3.png	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/f3.png	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:26	12543/12543	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dc-30ff%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/b1.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/b1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:26	13611/13611	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dc-352b%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/b2.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/b2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:26	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2008%20Jul%202025%2013:00:24%20GMT	https://p.w3layouts.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:27	85659/85659	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9e4a64-14e9b%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/jquery-2.2.3.min.js	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/jquery-2.2.3.min.js	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:27	3260/3260	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9e4a64-cbc%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/main.js	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/main.js	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:27	77744/77744	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9e4a64-12fb0%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/minicart.js	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/minicart.js	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:28	612/612	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9e4a64-264%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/scrolling-nav.js	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/scrolling-nav.js	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:28	1330/1330	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9e4a64-532%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/move-top.js	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/move-top.js	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:29	221074/221074	---MCZ	200	added ('OK')	text/html	date:Tue,%2008%20Jul%202025%2010:15:50%20GMT	https://w3layouts.com/	C:/My%20Web%20Sites/chronicle2/w3layouts.com/index.html	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:29	4759/4759	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9e4a64-1297%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/easing.js	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/easing.js	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:30	13797/13797	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9e4a64-35e5%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/SmoothScroll.min.js	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/SmoothScroll.min.js	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:30	3689/3689	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9e4a64-e69%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/numscroller-1.0.js	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/numscroller-1.0.js	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:30	67546/67546	---MCZ	200	added ('OK')	application/javascript	etag:W/%225a9e4a64-107da%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/bootstrap.js	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/js/bootstrap.js	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/index.html)
18:00:31	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Jul%202025%2013:00:28%20GMT	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regular.eot	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/bootstrap.css)
18:00:31	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Jul%202025%2013:00:29%20GMT	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regulard41d.eot	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/bootstrap.css)
18:00:32	18028/18028	---M--	200	added ('OK')	application/octet-stream	etag:%225a9e4a64-466c%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regular.woff2	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/bootstrap.css)
18:00:32	23424/23424	---MCZ	200	added ('OK')	application/font-woff	etag:W/%225a9e4a64-5b80%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regular.woff	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/bootstrap.css)
18:00:32	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Jul%202025%2013:00:30%20GMT	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regular.ttf	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/bootstrap.css)
18:00:33	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Jul%202025%2013:00:31%20GMT	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/fonts/glyphicons-halflings-regular.svg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/bootstrap.css)
18:00:34	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Jul%202025%2013:00:31%20GMT	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/bg1.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/bg1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/shop.css)
18:00:34	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Jul%202025%2013:00:32%20GMT	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/2.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/style.css)
18:00:35	146/146	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Jul%202025%2013:00:33%20GMT	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/a2.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/a2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/style.css)
18:00:35	363269/363269	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dc-58b05%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/banner.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/banner.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/style.css)
18:00:35	103600/103600	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dd-194b0%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/a1.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/a1.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/style.css)
18:00:36	277336/277336	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dd-43b58%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/s5.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/s5.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/style.css)
18:00:36	67943/67943	---MC-	200	added ('OK')	image/jpeg	etag:W/%225dce86dd-10967%22	https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/test2.jpg	C:/My%20Web%20Sites/chronicle2/p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/images/test2.jpg	(from https://p.w3layouts.com/demos_new/template_demo/06-03-2018/chronicle-demo_Free/82078902/web/css/style.css)
