date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:39:17	27564/27564	---M-Z	200	added ('OK')	font/otf	etag:W/%2263667a7f-6bac%22	https://abhishekjha.me/Mazius-Extraitalic.121a71a7.otf	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/Mazius-Extraitalic.121a71a7.otf	(from https://abhishekjha.me/index.24a51c92.css)
19:39:17	143724/143724	---M-Z	200	added ('OK')	font/ttf	etag:W/%2263667a7f-2316c%22	https://abhishekjha.me/Gilroy-Medium.e7e7c091.ttf	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/Gilroy-Medium.e7e7c091.ttf	(from https://abhishekjha.me/index.24a51c92.css)
19:39:17	139820/139820	---M-Z	200	added ('OK')	font/ttf	etag:W/%2263667a7f-2222c%22	https://abhishekjha.me/Gilroy-SemiBold.f3ed44cd.ttf	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/Gilroy-SemiBold.f3ed44cd.ttf	(from https://abhishekjha.me/index.24a51c92.css)
19:39:18	24856/24856	---M--	200	added ('OK')	font/woff2	etag:%2263667a7f-6118%22	https://abhishekjha.me/CircularStd-Book.4420c11b.woff2	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/CircularStd-Book.4420c11b.woff2	(from https://abhishekjha.me/index.24a51c92.css)
19:39:18	142982/142982	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%2263667a7f-22e86%22	https://abhishekjha.me/rip.f6d7c4dd.svg	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/rip.f6d7c4dd.svg	(from https://abhishekjha.me/index.2b8c6830.css)
19:39:18	198487/198487	---M--	200	added ('OK')	image/jpeg	etag:%2263667a7e-30757%22	https://abhishekjha.me/1.afa6b6fc.jpg	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/1.afa6b6fc.jpg	(from https://abhishekjha.me/playbook.html)
19:39:19	388004/388004	---M--	200	added ('OK')	image/png	etag:%2263667a7f-5eba4%22	https://abhishekjha.me/4.5d1ff9af.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/4.5d1ff9af.png	(from https://abhishekjha.me/playbook.html)
19:39:19	64424/64424	---M--	200	added ('OK')	image/png	etag:%2263667a7f-fba8%22	https://abhishekjha.me/sotd.8efde214.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/sotd.8efde214.png	(from https://abhishekjha.me/playbook.html)
19:39:19	572737/572737	---M--	200	added ('OK')	image/png	etag:%2263667a7f-8bd41%22	https://abhishekjha.me/8.e7203b6d.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/8.e7203b6d.png	(from https://abhishekjha.me/playbook.html)
19:39:19	96765/96765	---M--	200	added ('OK')	image/png	etag:%2263667a7e-179fd%22	https://abhishekjha.me/2.4aa03d90.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2.4aa03d90.png	(from https://abhishekjha.me/playbook.html)
19:39:20	512682/512682	---M--	200	added ('OK')	image/png	etag:%2263667a7e-7d2aa%22	https://abhishekjha.me/12.a6a10fed.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/12.a6a10fed.png	(from https://abhishekjha.me/playbook.html)
19:39:20	144090/144090	---M--	200	added ('OK')	image/png	etag:%2263667a7f-232da%22	https://abhishekjha.me/5.6e39b8bc.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/5.6e39b8bc.png	(from https://abhishekjha.me/playbook.html)
19:39:20	393058/393058	---M--	200	added ('OK')	image/png	etag:%2263667a7f-5ff62%22	https://abhishekjha.me/9.964b0a84.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/9.964b0a84.png	(from https://abhishekjha.me/playbook.html)
19:39:21	106303/106303	---M--	200	added ('OK')	image/png	etag:%2263667a7f-19f3f%22	https://abhishekjha.me/3.a1d8f1e0.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/3.a1d8f1e0.png	(from https://abhishekjha.me/playbook.html)
19:39:21	421972/421972	---M--	200	added ('OK')	image/png	etag:%2263667a7f-67054%22	https://abhishekjha.me/7.8a401a2b.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/7.8a401a2b.png	(from https://abhishekjha.me/playbook.html)
19:39:22	1064434/1064434	---M--	200	added ('OK')	image/png	etag:%2263667a7f-103df2%22	https://abhishekjha.me/hm.be70924b.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/hm.be70924b.png	(from https://abhishekjha.me/playbook.html)
19:39:22	630698/630698	---M--	200	added ('OK')	image/png	etag:%2263667a7e-99faa%22	https://abhishekjha.me/1.7e400d6f.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/1.7e400d6f.png	(from https://abhishekjha.me/playbook.html)
19:39:22	540464/540464	---M--	200	added ('OK')	image/png	etag:%2263667a7e-83f30%22	https://abhishekjha.me/10.437dbe48.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/10.437dbe48.png	(from https://abhishekjha.me/playbook.html)
19:39:22	188170/188170	---M--	200	added ('OK')	image/png	etag:%2263667a7e-2df0a%22	https://abhishekjha.me/11.b612ee8d.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/11.b612ee8d.png	(from https://abhishekjha.me/playbook.html)
19:39:22	13709/13709	---M--	200	added ('OK')	image/png	etag:%2263667a7e-358d%22	https://abhishekjha.me/2020/photos/logo.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/logo.png	(from https://abhishekjha.me/2020/)
19:39:23	5851/5851	---M-Z	200	added ('OK')	text/css	etag:W/%2263667a7f-16db%22	https://abhishekjha.me/2020/unistyles.css	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/unistyles.css	(from https://abhishekjha.me/2020/)
19:39:23	8507/8507	---M-Z	200	added ('OK')	text/html	etag:W/%2263667a7e-213b%22	https://abhishekjha.me/2020/mobile.html	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/mobile.html	(from https://abhishekjha.me/2020/)
19:39:23	160872/160872	---M--	200	added ('OK')	image/gif	etag:%2263667a7e-27468%22	https://abhishekjha.me/2020/photos/load.gif	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/load.gif	(from https://abhishekjha.me/2020/)
19:39:24	2931/2931	---M--	200	added ('OK')	image/png	etag:%2263667a7e-b73%22	https://abhishekjha.me/2020/photos/scroll.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/scroll.png	(from https://abhishekjha.me/2020/)
19:39:24	14398/14398	---M-Z	200	added ('OK')	text/html	etag:W/%2263667a7e-383e%22	https://abhishekjha.me/2020/about/	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/about/index.html	(from https://abhishekjha.me/2020/)
19:39:24	21694/21694	---M-Z	200	added ('OK')	text/html	etag:W/%2263667a7e-54be%22	https://abhishekjha.me/2020/projects/	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/projects/index.html	(from https://abhishekjha.me/2020/)
19:39:24	34524/34524	---M--	200	added ('OK')	image/jpeg	etag:%2263667a7e-86dc%22	https://abhishekjha.me/2020/photos/b1.jpg	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/b1.jpg	(from https://abhishekjha.me/2020/)
19:39:25	519088/519088	---M--	200	added ('OK')	image/png	etag:%2263667a7e-7ebb0%22	https://abhishekjha.me/2020/photos/c1.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/c1.png	(from https://abhishekjha.me/2020/)
19:39:25	5518/5518	---M--	200	added ('OK')	image/jpeg	etag:%2263667a7e-158e%22	https://abhishekjha.me/2020/photos/chbg.jpg	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/chbg.jpg	(from https://abhishekjha.me/2020/)
19:39:25	213042/213042	---M--	200	added ('OK')	image/png	etag:%2263667a7e-34032%22	https://abhishekjha.me/2020/photos/chuu.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/chuu.png	(from https://abhishekjha.me/2020/)
19:39:25	21694/21694	---M-Z	200	added ('OK')	text/html	etag:W/%2263667a7e-54be%22	https://abhishekjha.me/2020/projects/index.html	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/projects/index-2.html	(from https://abhishekjha.me/2020/)
19:39:26	154/154	---M--	200	added ('OK')	image/svg+xml	etag:%2263667a7e-9a%22	https://abhishekjha.me/2020/photos/larro.svg	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/larro.svg	(from https://abhishekjha.me/2020/)
19:39:26	7147/7147	---M--	200	added ('OK')	image/jpeg	etag:%2263667a7e-1beb%22	https://abhishekjha.me/2020/photos/shbg.jpg	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/shbg.jpg	(from https://abhishekjha.me/2020/)
19:39:26	196241/196241	---M--	200	added ('OK')	image/png	etag:%2263667a7e-2fe91%22	https://abhishekjha.me/2020/photos/shoe.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/shoe.png	(from https://abhishekjha.me/2020/)
19:39:26	4826/4826	---M--	200	added ('OK')	image/jpeg	etag:%2263667a7e-12da%22	https://abhishekjha.me/2020/photos/pobg.jpg	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/pobg.jpg	(from https://abhishekjha.me/2020/)
19:39:27	2807/2807	---M--	200	added ('OK')	image/jpeg	etag:%2263667a7e-af7%22	https://abhishekjha.me/2020/photos/ptbg.jpg	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/ptbg.jpg	(from https://abhishekjha.me/2020/)
19:39:27	152850/152850	---M--	200	added ('OK')	image/png	etag:%2263667a7e-25512%22	https://abhishekjha.me/2020/photos/pt.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/pt.png	(from https://abhishekjha.me/2020/)
19:39:28	1014796/1014796	---M--	200	added ('OK')	image/png	etag:%2263667a7e-f7c0c%22	https://abhishekjha.me/2020/photos/post.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/post.png	(from https://abhishekjha.me/2020/)
19:39:28	2619/2619	---M--	200	added ('OK')	image/png	etag:%2263667a7e-a3b%22	https://abhishekjha.me/2020/photos/beh.png	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/beh.png	(from https://abhishekjha.me/2020/)
19:39:28	1093474/1093474	---M--	200	added ('OK')	image/gif	etag:%2263667a7e-10af62%22	https://abhishekjha.me/2020/photos/cont2.gif	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/cont2.gif	(from https://abhishekjha.me/2020/)
19:39:28	35120/35120	---M--	200	added ('OK')	image/jpeg	etag:%2263667a7e-8930%22	https://abhishekjha.me/2020/photos/b2.jpg	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/b2.jpg	(from https://abhishekjha.me/2020/)
19:39:28	35288/35288	---M--	200	added ('OK')	image/jpeg	etag:%2263667a7e-89d8%22	https://abhishekjha.me/2020/photos/b3.jpg	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/photos/b3.jpg	(from https://abhishekjha.me/2020/)
19:39:29	6350/6350	---M-Z	200	added ('OK')	application/javascript	etag:W/%2263667a7e-18ce%22	https://abhishekjha.me/2020/js/luxy.js	D:/IRFAN/My%20Web%20Sites/abhishekjha.me1/abhishekjha.me/2020/js/luxy.js	(from https://abhishekjha.me/2020/)
